"Ad report (Mar 14, 2014-Oct 19, 2014)",,,,,,,,,,,,,,,,,,,,,,,
Ad state,Ad,Description line 1,Description line 2,Display URL,Destination URL,Campaign,Ad group,Status,Clicks,Impressions,CTR,Avg. CPC,Cost,Avg. position,Ad ID,SU,FTE ,FTC,Imp-SU,Clicks-SU,Click-FTC,FTE Conversion%,FTC Conversion%
enabled,Sign Up Form Software,Quickest & Easiest Way to Create,Online Sign Up Forms. Try Free!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - ROW,Sign Up Form Software,approved,0,0,0.00%,0,0,0,40497389497,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free {KeyWord:Email Marketing},Create Emails w/ Ease. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Marketing - Database,approved,0,4,0.00%,0,0,1.8,39148341337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send Email Flyers Free,Quickly Create & Send Email Flyers.,Drag & Drop Templates. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Flyer,approved,2,105,1.90%,5.1,10.2,1.1,39148157497,1,#N/A,#N/A,0.95%,50.00%,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Trusted by 600k+ for Engaging Email,Newsletters Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Free,approved,0,1,0.00%,0,0,6,39149618737,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Build Email Newsletter. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Free,approved,0,14,0.00%,0,0,7.2,39149618137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Build Email Newsletter. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Mass,approved,0,0,0.00%,0,0,0,39301785817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Bulk Email Software,"Design, Send & Track your Bulk",HTML Emails. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email - Bulk - Nonbrand - Exact,approved,29,602,4.82%,4.04,117.1,2,39148750657,9,2,#N/A,1.50%,31.03%,#N/A,22.22%,#N/A
enabled,Free Mass Email Marketing,Unbelievably Simple Email Marketing,Send Email to your List in Minutes!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing - Mass - Free,approved,0,1,0.00%,0,0,2,39148869097,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Builder Software,"Design, Send & Track your Email",Campaign. Easy to Use. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Builder,approved,19,687,2.77%,1.66,31.57,1.5,39148855177,1,#N/A,#N/A,0.15%,5.26%,#N/A,#N/A,#N/A
enabled,Free Email Marketing,Trusted by 600k+ for Reliable Email,Marketing Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Marketing - Nonbrand - Broad Mod,approved,4,690,0.58%,17.93,71.71,3.2,39149062537,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Sign Up Form Creator,Start Collecting Leads w/ Online,Sign Up Forms. Try it Free Today!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - ROW,Sign Up Form - Create,approved,0,2,0.00%,0,0,1,40497381937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Drip Email Marketing,Create Emails w/ Ease. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Marketing - Drip,approved,0,2,0.00%,0,0,6,39149311177,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Mass Email Creator,Quickly Create Professional Emails.,Drag & Drop. No Expertise Needed!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email - Mass - Best,approved,0,61,0.00%,0,0,4.1,39148074577,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Create & Send Bulk Emails,"Design, Send & Track your Bulk",HTML Emails. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email - Bulk - Free,approved,0,12,0.00%,0,0,1.7,39148175977,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Tracking,"Create, Send & Track Newsletters.",Drag & Drop Creator. Use Us Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Newsletter Tracking,approved,0,1,0.00%,0,0,4,39301653937,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Mass,approved,0,0,0.00%,0,0,0,39301786177,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Create and Send Mass HTML Email,Campaigns & Newsletters. Use Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Mass,approved,0,0,0.00%,0,0,0,39301785937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Simple Email Newsletter Software,w/ Social Media Sharing Capability!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Mass,approved,0,0,0.00%,0,0,0,39301786297,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free HTML Email Service,Easy Drag & Drop Email Campaign,Creator. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,top keyword: email services - exact,approved,32,4660,0.69%,9.39,300.41,4.7,39294349297,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,VerticalResponseå¨,Grow your Small Business with Email,Marketing from VerticalResponseå¨.,www.VerticalResponse.com,http://www.verticalresponse.com,VR Branded - AU,Vertical Response - Brand - Phrase,approved,47,554,8.48%,0.59,27.55,1,39147724897,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Easy Sign Up Form Creator,Easiest Way To Create Sign Up Forms,"for Your Site, Newsletter or Blog.",VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - CA,Email Sign Up Form - Create - How To,approved,0,0,0.00%,0,0,0,40497401977,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Custom Sign Up Forms,Grow Your Business by Collecting,Leads w/ Custom Sign Up Forms.,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - ROW,Sign Up Form - Custom,approved,0,2,0.00%,0,0,1.5,40497383977,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send & Track Newsletters,Build Email Newsletter. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Newsletter - Nonbrand - Phrase,approved,5,682,0.73%,15.93,79.63,1.5,39148274377,1,1,#N/A,0.15%,20.00%,#N/A,100.00%,#N/A
enabled,Email Newsletter Software,"Design, Send & Track Mass Email",Newsletters. Easy to Use and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Mass,approved,0,0,0.00%,0,0,0,39301786057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Creator,Create Email Newsletters Free w/,Easy to Use Drag & Drop Creator!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Newsletter Creator,approved,0,11,0.00%,0,0,1.3,39148668937,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Tracking Software,Powerful Email Marketing Software,w/ Helpful Reporting & Statistics!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Tracker Software,approved,2,49,4.08%,3.1,6.19,1.8,39148663537,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Newsletter Software,Trusted by 600k+ for Mass Email,Newsletters Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Software - Mass,approved,0,0,0.00%,0,0,0,39301785697,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send & Track Newsletters,Trusted by 600k+ for Engaging Email,Newsletters Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Newsletter - Free - Nonbrand - Broad Mod,approved,0,71,0.00%,0,0,2.5,39148351057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Simple Drag & Drop Email Newsletter,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template,approved,8,163,4.91%,3.45,27.59,2.1,39301778137,2,#N/A,#N/A,1.23%,25.00%,#N/A,#N/A,#N/A
enabled,{KeyWord:Email Template Software},Trusted by 600k+ for HTML Email,Templates Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Template Software - HTML,approved,0,1,0.00%,0,0,2,39257688217,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Easy eNewsletter Creator,"Design, Send & Track e-Newsletters.",Easy to Use. Get Started Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,eNewsletter - Mass,approved,0,1,0.00%,0,0,2,39148710577,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Easy Drag & Drop Email Newsletter,Creator. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template,approved,44,1107,3.97%,2.97,130.48,2.6,39301778257,13,1,#N/A,1.17%,29.55%,#N/A,7.69%,#N/A
enabled,Easy Sign Up Form Creator,Easiest Way to Build Sign Up Forms,"for Your Site, Newsletter or Blog.",VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - AU,Online Sign Up Form Builder,approved,0,0,0.00%,0,0,0,40497346297,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Mrkting Management,"Create, Send & Manage Bulk Email",Marketing & Newsletters. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Management - Free,approved,0,2,0.00%,0,0,3,39147892657,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Company,"Create, Send & Track Bulk Email",Campaigns & Newsletters. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Company,approved,9,691,1.30%,2.25,20.21,2.7,39149169697,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Send Newsletter Campaigns,Easily Create Engaging Newsletters,w/ our Free Professional Templates.,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Newsletter Campaign,approved,2,119,1.68%,3.48,6.97,1.6,39301411417,1,#N/A,1,0.84%,50.00%,50.00%,#N/A,#N/A
enabled,Sign Up Form Templates,Create Stunning Forms in Minutes w/,Professionally Designed Templates!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - CA,Sign Up Form Template,approved,0,7,0.00%,0,0,1.1,40497423337,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Software,"Design, Send & Track Newsletters.","Get Open-Rate, Unsubscribes & More!",www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Software - Nonbrand - Broad Mod,approved,0,0,0.00%,0,0,0,39148147057,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Weekly Email Newsletter,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Newsletter - Time - Weekly,approved,0,4,0.00%,0,0,1,39148271137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Simple Drag & Drop eNewsletter,Creator. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,eNewsletter Template - Cheap,approved,0,0,0.00%,0,0,0,39301568737,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Blast Promotion,Keep your Customers Informed about,"Latest Products, Promos & Specials!",www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Blast Promotion,approved,4,113,3.54%,14.88,59.5,1.7,39147773617,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Send eNewsletters Free,Build e-Newsletters. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,eNewsletter,approved,11,729,1.51%,5.36,59,1.9,39148196497,1,#N/A,#N/A,0.14%,9.09%,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template,approved,0,89,0.00%,0,0,2.9,39301778017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Software,"Email Templates, Easy Drag & Drop",Email Creator. Simple and Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing Software - Nonbrand - Exact,approved,43,686,6.27%,8.23,354.08,2.8,39148794697,4,#N/A,#N/A,0.58%,9.30%,#N/A,#N/A,#N/A
enabled,Email Marketing Blasts $0,Email Marketing Gets Results. See,How it Increases ROI - Risk Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing Blast,approved,0,4,0.00%,0,0,2.8,39148712377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,VerticalResponseå¨,Grow your Small Business with Email,Marketing from VerticalResponseå¨.,www.VerticalResponse.com,http://www.verticalresponse.com,VR Branded - ROW,Verticle Response - Misspellings,approved,80,185,43.24%,0.41,32.61,1,39147683497,7,2,1,,8.75%,1.25%,28.57%,50.00%
enabled,Create & Send Mass Email,"Design, Send and Track Mass Emails.",Easy to Use. Try it Risk Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email - Mass - Business,approved,1,36,2.78%,13.04,13.04,2.8,39147877177,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Drip Email Marketing,Trusted by 600k+ for Drip Email,Marketing Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing - Drip,approved,3,14,21.43%,3.69,11.06,1.9,39148594177,1,#N/A,#N/A,7.14%,33.33%,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Easy Drag & Drop Email Newsletter,Creator. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template - Business,approved,0,0,0.00%,0,0,0,39301727377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Bulk Email Templates,"Free Email Templates, Easy Drag &",Drop Email Creator. No HTML Coding!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Template - Bulk - Free,approved,0,2,0.00%,0,0,1,39148131697,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Software,Reach New Customers w/ HTML Email &,Social. It's Free and Easy to Use!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Marketing Software - HTML,approved,0,2,0.00%,0,0,5.5,39148126297,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Send Targeted Blasts Free,Create Emails w/ Ease. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Blast - Targeted,approved,0,0,0.00%,0,0,0,39148996177,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Send Multiple Emails Free,Quickly Create Professional Emails.,Drag & Drop. No Expertise Needed!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email - Multiple,approved,20,2043,0.98%,4.5,89.91,1.1,39148400377,2,#N/A,#N/A,0.10%,10.00%,#N/A,#N/A,#N/A
enabled,Free {KeyWord:Email Marketing},Reach New Customers with Email &,Social. It's Free and Easy to Use!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing - Database,approved,0,0,0.00%,0,0,0,39148618537,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Software,"Design, Send & Track Newsletters.","Get Open-Rate, Unsubscribes & More!",www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - ROW,Email Marketing Software - Nonbrand - Exact,approved,29,683,4.25%,8.16,236.64,2.9,39148794817,3,1,#N/A,0.44%,10.34%,#N/A,33.33%,#N/A
enabled,Free Mass Email Marketing,Easily Create Stunning Mass Emails.,Drag & Drop. No Expertise Needed!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Marketing - Mass - Free,approved,0,2,0.00%,0,0,1,39149206417,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Simple Drag & Drop Email Newsletter,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template - Business,approved,0,0,0.00%,0,0,0,39301727257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Free Bulk Email Software,"Design, Send and Track Bulk Emails.",Easy to Use. Try it Risk Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email - Bulk - Best,approved,0,47,0.00%,0,0,4.3,39147977257,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Campaign,Trusted by 600k for Email Marketing,Campaigns Since 2001. Sign Up Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Marketing Campaign,approved,1,71,1.41%,8.52,8.52,1.3,39148286257,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Send Email Newsletters,"Design, Send & Track Mass Email",Advertising Newsletters. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Advertising Newsletter,approved,0,57,0.00%,0,0,2.4,39148022257,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template - Business,approved,0,8,0.00%,0,0,6,39301727137,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Mass Email Newsletter,Build Email Newsletter. Drag & Drop,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Newsletter - Mass - Free,approved,0,0,0.00%,0,0,0,39147766297,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Send & Track Newsletters,Create Impressive Email Newsletters,in Minutes. Free Template Designs!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Newsletters - Nonbrand - Phrase,approved,5,387,1.29%,1.09,5.45,4.8,39147992017,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Simple Drag & Drop Email Newsletter,Creator. Looks Great On Any Device!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template - Cheap,approved,0,0,0.00%,0,0,0,39301851337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Software,"Create, Send & Track Bulk Email",Campaigns & Newsletters. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - AU,Email Marketing Software - Bulk,approved,0,0,0.00%,0,0,0,39148397017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,HTML Email Newsletter,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - CA,Email Newsletter - HTML,approved,5,219,2.28%,11.51,57.57,2.3,39149144737,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Sign Up Form Designer,Quickest & Easiest Way to Design,Online Sign Up Forms. Try Free!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - CA,Online Sign Up Form - Design,approved,0,0,0.00%,0,0,0,40497408697,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Sign Up Form Creator,Easiest Way to Create Sign Up Forms,for Your Website or Newsletter!,VerticalResponse.com/SignUpForms,http://www.verticalresponse.com,VR Nonbranded - US,Website Sign Up Form - Create - How To,approved,0,0,0.00%,0,0,0,40497330457,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
enabled,Free Newsletter Templates,Email Newsletters Get Results. No,Contracts. Free Templates. Try Us!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - UK,Email Newsletter Template - Cheap,approved,0,1,0.00%,0,0,6,39301851217,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
enabled,Email Marketing Promotion,"Create, Send & Track your Email",Marketing Promotions. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Promotion,approved,155,12197,1.27%,5.22,808.65,2.1,39294348697,13,#N/A,#N/A,,8.39%,#N/A,#N/A,#N/A
enabled,Email Campaign Software,Trusted by 600k+ for Mass Email,Campaigns Since 2001. It's Free!,www.VerticalResponse.com,http://www.verticalresponse.com,VR Nonbranded - US,Email Campaign Software - Mass,approved,0,1,0.00%,0,0,3,39147861097,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A
